year,k,cv_auc_mean,cv_auc_std,cv_pr_auc_mean,cv_pr_auc_std,aic,bic,pseudo_r2_mcfadden,n_obs,n_cases,n_encoded_features,n_continuous,n_binary,n_onehot,n_target_encoded,converged,runtime_seconds,variables
2023,1,0.7061304126857617,0.006082341157374302,0.003795299344065796,0.00014470467652159366,46163.33893057061,46188.15506002884,0.020584585004170708,1808602,3214,1,1,0,0,0,True,3.9,I10_NPR
2023,2,0.7064340102539854,0.00707559723632868,0.004144344385001176,0.00017367060246379116,46028.88495188487,46066.10914607222,0.0234798849209078,1808602,3214,2,2,0,0,0,True,4.0,"I10_NPR, I10_NDX"
2023,3,0.8565243360926698,0.006501928965997465,0.011820757302966198,0.0006144734055965809,41092.8096710884,41142.44193000486,0.12825666817806214,1808602,3214,3,3,0,0,0,True,5.6,"I10_NPR, I10_NDX, AGE"
2023,4,0.9950599337289443,0.0008945843241761375,0.32998277584970337,0.009725319566267961,19818.41677517596,19880.45709882154,0.5797021970905968,1808602,3214,4,3,0,0,1,True,10.0,"I10_NPR, I10_NDX, AGE, DRG"
2023,5,0.9950739126271945,0.0009007682088345118,0.329835237172324,0.009478274377778487,19821.060454455546,19895.50884283024,0.5796885394121433,1808602,3214,5,3,0,0,2,True,11.8,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA"
2023,6,0.9973949931976523,6.437367137830414e-05,0.3020403079728411,0.006838372813694665,16764.480813591286,17161.538884922986,0.6456468241177388,1808602,3214,31,3,0,1,2,True,20.4,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC"
2023,7,0.9973941880332857,6.555881434032758e-05,0.30197283931368335,0.007149030011666022,16816.48080497176,17536.148559260466,0.645646824300629,1808602,3214,57,3,0,2,2,True,30.6,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA"
2023,8,0.9975134068787064,3.4153290186598515e-05,0.3101470754269953,0.006427526568741147,16453.217423043883,17234.925500978166,0.6535667797979017,1808602,3214,62,3,0,3,2,True,28.5,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE"
2023,9,0.9975113314404049,3.395390792790271e-05,0.3092855612174212,0.006400689118414064,16455.03126255432,17249.14740521772,0.653570729777632,1808602,3214,63,4,0,3,2,True,45.3,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE, LOS"
2023,10,0.9975108976367331,2.6614635923030302e-05,0.31110427298225274,0.006244256897021175,16455.286495869124,17274.218767990755,0.6536501867694784,1808602,3214,65,4,0,4,2,True,50.0,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE, LOS, PCLASS_ORPROC"
2023,11,0.9975236857694341,4.761191467981475e-05,0.3156496564590698,0.0069520510237224345,16343.563147212,17174.903484062746,0.656063184947101,1808602,3214,66,4,1,4,2,True,53.3,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE, LOS, PCLASS_ORPROC, ELECTIVE"
2023,12,0.9975565741159906,4.8536319138235374e-05,0.3204966113659463,0.007427989180270255,16239.639541304654,17170.244395988324,0.6586077410644278,1808602,3214,74,4,1,5,2,True,47.3,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE, LOS, PCLASS_ORPROC, ELECTIVE, PAY1"
2023,13,0.9975517907677863,4.975574152614174e-05,0.32053360296625405,0.007084967664378735,16233.97009977411,17176.983019186897,0.6587704723650367,1808602,3214,75,4,2,5,2,True,65.5,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE, LOS, PCLASS_ORPROC, ELECTIVE, PAY1, FEMALE"
2023,14,0.9975712269353261,4.125113741001857e-05,0.3221589161692975,0.0074280738687426285,16209.37643815706,17164.79742229896,0.659334740457526,1808602,3214,76,4,3,5,2,True,71.8,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE, LOS, PCLASS_ORPROC, ELECTIVE, PAY1, FEMALE, HCUP_ED"
2023,15,0.9975713177558789,4.5432996609857345e-05,0.3225500698280442,0.008596252854359445,16216.637777593456,17184.466826464475,0.6592231046094632,1808602,3214,77,4,4,5,2,True,65.2,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE, LOS, PCLASS_ORPROC, ELECTIVE, PAY1, FEMALE, HCUP_ED, AWEEKEND"
2023,16,0.9975705915733022,4.567398461053015e-05,0.3228767114267211,0.008093716904992306,16223.746508433653,17266.023945679364,0.6593268882537917,1808602,3214,83,4,4,6,2,True,74.0,"I10_NPR, I10_NDX, AGE, DRG, DRG_NOPOA, MDC, MDC_NOPOA, I10_SERVICELINE, LOS, PCLASS_ORPROC, ELECTIVE, PAY1, FEMALE, HCUP_ED, AWEEKEND, ZIPINC_QRTL"
